year,rank,artist,song,duration,genre0,genre1,genre2,genre3,genre4,genre5,genre6,genre7,genre8,genre9,genre10,genre11,genre12,genre13,genre14,genre15,genre16
1982,11,Soft Cell,Tainted Love,157000,new wave,electronic,dance,rock,disco,alternative,metal,jazz,soul,folk,blues,ballad,hip-hop,,,,
1982,12,Vangelis,Chariots Of Fire,1243000,electronic,rock,alternative,new wave,dance,,,,,,,,,,,,
1982,13,Quarterflash,Harden My Heart,233000,rock,new wave,country,alternative,hip-hop,folk,reggae,electronic,,,,,,,,,
1982,14,Toto,Rosanna,329000,rock,funk,ballad,soul,jazz,alternative,new wave,metal,blues,electronic,,,,,,,
1982,15,Daryl Hall and John Oates,I Can't Go For That,382000,soul,,,,,,,,,,,,,,,,
1982,16,Tommy Tutone,867-5309 (Jenny),225000,new wave,rock,alternative,metal,,,,,,,,,,,,,
1982,17,Bertie Higgins,Key Largo,252000,rock,disco,folk,,,,,,,,,,,,,,
1982,18,Melissa Manchester,You Should Hear How She Talks About You,258000,disco,dance,rock,new wave,soul,,,,,,,,,,,,
1982,19,Foreigner,Waiting For A Girl Like You,290000,rock,ballad,electronic,metal,new wave,alternative,dance,blues,,,,,,,,,
1982,20,Rick Springfield,Don't Talk To Strangers,180000,rock,dance,new wave,alternative,,,,,,,,,,,,,
1982,21,Juice Newton,The Sweetest Thing,254000,country,rock,new wave,alternative,,,,,,,,,,,,,
1982,22,Willie Nelson,Always On My Mind,213000,country,folk,rock,ballad,blues,jazz,funk,soul,alternative,reggae,dance,,,,,,
1982,23,Cars,Shake It Up,213000,new wave,rock,electronic,,,,,,,,,,,,,,
1982,24,Dazz Band,Let It Whip,246000,funk,dance,disco,soul,r&b,rock,electronic,jazz,hip-hop,,,,,,,,
1982,25,Go-Go's,We Got The Beat,154000,new wave,rock,,,,,,,,,,,,,,,
1982,26,Ray Parker Jr.,The Other Woman,245000,dance,disco,soul,funk,electronic,alternative,,,,,,,,,,,
1982,27,George Benson,Turn Your Love Around,259000,jazz,soul,funk,disco,dance,r&b,blues,rock,electronic,,,,,,,,
1982,28,Air Supply,Sweet Dreams,316000,rock,ballad,alternative,disco,country,folk,dance,soul,electronic,funk,,,,,,,
1982,29,Motels,Only The Lonely,196000,new wave,rock,alternative,blues,,,,,,,,,,,,,
1982,30,Men At Work,Who Can It Be Now?,203000,rock,new wave,dance,soul,alternative,reggae,hip-hop,electronic,folk,metal,blues,jazz,,,,,
1982,31,Fleetwood Mac,Hold Me,221000,rock,alternative,blues,folk,r&b,country,electronic,soul,jazz,metal,,,,,,,
1982,32,Alan Parsons Project,Eye In The Sky,276000,rock,new wave,alternative,electronic,,,,,,,,,,,,,
1982,33,"Earth, Wind and Fire",Let's Groove,338000,disco,funk,dance,soul,rock,jazz,hip-hop,folk,r&b,electronic,metal,alternative,country,reggae,,,
1982,34,Journey,Open Arms,198000,rock,ballad,metal,alternative,jazz,new wave,hip-hop,funk,blues,reggae,,,,,,,
1982,35,Dan Fogelberg,Leader Of The Band,256000,folk,rock,ballad,country,,,,,,,,,,,,,
1982,36,Stevie Nicks and Don Henley,Leather And Lace,228000,,,,,,,,,,,,,,,,,
1982,37,Air Supply,Even The Nights Are Better,234000,rock,ballad,alternative,disco,country,folk,dance,soul,electronic,funk,,,,,,,
1982,38,Charlene,I've Never Been To Me,234000,ballad,country,rock,soul,,,,,,,,,,,,,
1982,39,Paul Davis,'65 Love Affair,219000,rock,dance,soul,folk,country,new wave,electronic,ballad,,,,,,,,,
1982,40,Asia,Heat Of The Moment,270000,rock,metal,ballad,alternative,new wave,hip-hop,,,,,,,,,,,
1982,41,Little River Band,Take It Easy On Me,239000,rock,dance,country,folk,,,,,,,,,,,,,
1982,42,Buckner and Garcia,Pac-Man Fever,235000,electronic,,,,,,,,,,,,,,,,
1982,43,Stevie Wonder,That Girl,310000,soul,disco,funk,hip-hop,electronic,r&b,rock,jazz,blues,alternative,dance,metal,reggae,folk,new wave,,
1982,44,Daryl Hall and John Oates,Private Eyes,208000,soul,,,,,,,,,,,,,,,,
1982,45,Lindsey Buckingham,Trouble,233000,rock,alternative,folk,disco,new wave,country,jazz,,,,,,,,,,
1982,46,Roberta Flack,Making Love,224000,soul,r&b,jazz,blues,folk,rock,funk,,,,,,,,,,
1982,47,Juice Newton,Love's Been A Little Bit Hard On Me,196000,country,rock,folk,new wave,alternative,,,,,,,,,,,,
1982,48,Rod Stewart,Young Turks,304000,rock,new wave,blues,soul,jazz,folk,r&b,alternative,disco,dance,country,electronic,funk,metal,,,
1982,49,J. Geils Band,Freeze-Frame,238000,rock,blues,,,,,,,,,,,,,,,
1982,50,REO Speedwagon,Keep The Fire Burnin',237000,rock,ballad,funk,metal,jazz,soul,alternative,new wave,dance,hip-hop,,,,,,,
1982,51,Huey Lewis and The News,Do You Believe In Love,208000,rock,alternative,new wave,blues,,,,,,,,,,,,,
1982,52,Paul Davis,Cool Night,217000,rock,folk,country,soul,new wave,electronic,ballad,,,,,,,,,,
1982,53,38 Special,Caught Up In You,275000,rock,,,,,,,,,,,,,,,,
1982,54,Diana Ross,Why Do Fools Fall In Love?,175000,soul,disco,funk,jazz,dance,r&b,rock,blues,ballad,electronic,hip-hop,country,,,,,
1982,55,Alabama,Love In The First Degree,199000,country,rock,electronic,hip-hop,,,,,,,,,,,,,
1982,56,Royal Philharmonic Orchestra,Hooked On Classics,306000,rock,,,,,,,,,,,,,,,,
1982,57,"Crosby, Stills and Nash",Wasted On The Way,172000,rock,,,,,,,,,,,,,,,,
1982,58,Eddie Money,Think I'm In Love,189000,rock,dance,,,,,,,,,,,,,,,
1982,59,Donna Summer,Love Is In Control,260000,disco,dance,soul,funk,electronic,rock,r&b,jazz,new wave,alternative,blues,,,,,,
1982,60,Karla Bonoff,Personally,216000,rock,folk,alternative,,,,,,,,,,,,,,
1982,61,Quincy Jones,Owe Hundred Ways,259000,jazz,soul,funk,r&b,disco,dance,blues,hip-hop,,,,,,,,,
1982,62,Elton John,Blue Eyes,207000,rock,jazz,soul,alternative,ballad,blues,dance,folk,disco,country,r&b,new wave,,,,,
1982,63,Go-Go's,Our Lips Are Sealed,165000,alternative,new wave,rock,,,,,,,,,,,,,,
1982,64,Sheena Easton,You Could Have Been Wih Me,226000,dance,rock,disco,soul,,,,,,,,,,,,,
1982,65,America,You Can Do Magic,235000,rock,folk,disco,country,alternative,electronic,new wave,,,,,,,,,,
1982,66,Daryl Hall and John Oates,Did It In A Minute,216000,soul,,,,,,,,,,,,,,,,
1982,67,A Flock Of Seagulls,I Ran,220000,new wave,electronic,rock,metal,alternative,dance,,,,,,,,,,,
1982,68,Jackson Browne,Somebody's Baby,277000,rock,folk,blues,country,alternative,r&b,,,,,,,,,,,
1982,69,Commodores,Oh No,178000,soul,funk,ballad,rock,blues,r&b,disco,jazz,dance,alternative,hip-hop,,,,,,
1982,70,Paul McCartney,Take It Away,243000,rock,reggae,alternative,folk,blues,jazz,electronic,,,,,,,,,,
1982,71,Deneice Williams,It's Gonna Take A Miracle,249000,,,,,,,,,,,,,,,,,
1982,72,Kenny Rogers,Love Will Turn You Around,219000,country,rock,folk,blues,,,,,,,,,,,,,
1982,73,Journey,Don't Stop Bellevin',246000,rock,ballad,metal,alternative,jazz,new wave,hip-hop,funk,blues,reggae,,,,,,,
1982,74,Barbra Streisand,Comin' In And Out Of Your Life,248000,funk,soul,ballad,rock,jazz,country,disco,metal,alternative,,,,,,,,
1982,75,Laura Branigan,Gloria,290000,dance,disco,new wave,electronic,rock,alternative,,,,,,,,,,,
1982,76,Elton John,Empty Garden,311000,ballad,rock,soul,alternative,blues,dance,jazz,folk,disco,country,r&b,new wave,,,,,
1982,77,Neil Diamond,Yesterday's Songs,169000,rock,folk,blues,country,soul,alternative,,,,,,,,,,,
1982,78,Joan Jett and The Blackhearts,Crimson And Clover,197000,rock,metal,alternative,new wave,blues,electronic,,,,,,,,,,,
1982,79,Police,Every Little Thing She Does Is Magic,261000,rock,new wave,funk,soul,jazz,reggae,,,,,,,,,,,
1982,80,Air Supply,Here I Am,300000,rock,ballad,alternative,disco,country,folk,dance,soul,electronic,funk,,,,,,,
1982,81,Michael McDonald,I Keep Forgettin',220000,rock,soul,r&b,folk,jazz,new wave,blues,dance,,,,,,,,,
1982,82,Kool and The Gang,Get Down On It,138000,funk,disco,soul,r&b,dance,,,,,,,,,,,,
1982,83,Ronnie Milsap,Any Day Now,208000,country,rock,soul,ballad,folk,,,,,,,,,,,,
1982,84,Olivia Newton-John,Make A Move On Me,197000,dance,country,rock,disco,folk,new wave,,,,,,,,,,,
1982,85,Kool and The Gang,Take My Heart,146000,soul,funk,disco,r&b,dance,,,,,,,,,,,,
1982,86,Diana Ross,Mirror Mirror,245000,soul,funk,disco,jazz,dance,r&b,rock,blues,ballad,electronic,hip-hop,country,,,,,
1982,87,Go-Go's,Vacation,180000,new wave,rock,,,,,,,,,,,,,,,
1982,88,Van Halen,(Oh) Pretty Woman,174000,rock,metal,alternative,blues,jazz,,,,,,,,,,,,
1982,89,Pointer Sisters,Should I Do It,0,soul,funk,,,,,,,,,,,,,,,
1982,90,Billy Idol,Hot In The City,211000,rock,new wave,alternative,dance,electronic,metal,ballad,,,,,,,,,,
1982,91,Kim Wilde,Kids In America,208000,new wave,rock,electronic,dance,alternative,disco,,,,,,,,,,,
1982,92,Little River Band,Man On Your Mind,233000,rock,dance,country,folk,,,,,,,,,,,,,
1982,93,Michael Murphy,What's Forever For,169000,rock,,,,,,,,,,,,,,,,
1982,94,Rolling Stones,Waiting On A Friend,0,rock,funk,soul,jazz,r&b,alternative,folk,metal,country,,,,,,,,
1982,95,Stevie Wonder,Do I Do,304000,soul,funk,dance,r&b,rock,jazz,blues,alternative,disco,metal,hip-hop,electronic,reggae,folk,new wave,,
1982,96,Loverboy,Working For The Weekend,220000,rock,new wave,disco,metal,alternative,,,,,,,,,,,,
1982,97,Greg Guidry,Goin' Down,224000,rock,,,,,,,,,,,,,,,,
1982,98,Christopher Cross,Arthur's Theme,360000,rock,ballad,funk,soul,jazz,folk,,,,,,,,,,,
1982,99,Kenny Rogers,Through The Years,262000,country,ballad,rock,folk,blues,,,,,,,,,,,,
1982,100,Stevie Nicks,Edge Of Seventeen,328000,rock,blues,folk,alternative,country,new wave,,,,,,,,,,,
1983,1,Police,Every Breath You Take,252000,rock,new wave,funk,soul,jazz,reggae,,,,,,,,,,,
1983,2,Michael Jackson,Billie Jean,293000,dance,disco,funk,soul,rock,electronic,r&b,alternative,hip-hop,new wave,jazz,metal,ballad,,,,
1983,3,Irene Cara,Flashdance... What A Feeling,236000,disco,dance,rock,electronic,soul,r&b,funk,new wave,,,,,,,,,
1983,4,Men At Work,Down Under,222000,new wave,rock,reggae,dance,alternative,disco,hip-hop,electronic,folk,metal,blues,jazz,soul,,,,
1983,5,Michael Jackson,Beat It,258000,dance,rock,disco,funk,soul,r&b,hip-hop,new wave,metal,alternative,electronic,jazz,ballad,,,,
1983,6,Bonnie Tyler,Total Eclipse Of The Heart,267000,rock,ballad,soul,dance,blues,disco,new wave,electronic,country,alternative,,,,,,,
1983,7,Daryl Hall and John Oates,Maneater,253000,soul,,,,,,,,,,,,,,,,
1983,8,Patti Austin and James Ingram,Baby Come To Me,0,,,,,,,,,,,,,,,,,
1983,9,Michael Sembello,Maniac,241000,dance,disco,new wave,electronic,rock,jazz,,,,,,,,,,,
1983,10,Eurythmics,Sweet Dreams (Are Made Of This),293000,new wave,electronic,rock,dance,alternative,disco,soul,hip-hop,funk,,,,,,,,
1983,11,Culture Club,Do You Really Want To Hurt Me,263000,new wave,electronic,reggae,dance,rock,disco,alternative,soul,,,,,,,,,
1983,12,Eddie Rabbitt and Crystal Gayle,You And I,238000,,,,,,,,,,,,,,,,,
1983,13,Dexy's Midnight Runners,Come On Eileen,239000,new wave,rock,alternative,dance,reggae,soul,folk,electronic,funk,jazz,disco,metal,hip-hop,,,,
1983,14,Bob Seger and The Silver Bullet Band,Shame On The Moon,293000,rock,,,,,,,,,,,,,,,,
1983,15,Donna Summer,She Works Hard For The Money,275000,disco,dance,soul,new wave,electronic,rock,funk,r&b,jazz,alternative,blues,,,,,,
1983,16,Sergio Mendes,Never Gonna Let You Go,256000,rock,jazz,soul,hip-hop,funk,alternative,dance,folk,,,,,,,,,
1983,17,Duran Duran,Hungry Like The Wolf,203000,new wave,rock,electronic,dance,alternative,funk,disco,hip-hop,soul,reggae,metal,jazz,,,,,
1983,18,David Bowie,Let's Dance,246000,rock,dance,new wave,alternative,funk,soul,ballad,disco,electronic,folk,jazz,blues,metal,hip-hop,,,
1983,19,Golden Earring,Twilight Zone,475000,rock,alternative,metal,blues,,,,,,,,,,,,,
1983,20,Frida,I Know There's Something Going On,331000,rock,dance,disco,new wave,electronic,hip-hop,,,,,,,,,,,
1983,21,Greg Kihn Band,Jeopardy,230000,rock,new wave,dance,alternative,,,,,,,,,,,,,
1983,22,Eddy Grant,Electric Avenue,224000,reggae,dance,new wave,electronic,rock,disco,funk,alternative,soul,blues,,,,,,,
1983,23,Thomas Dolby,She Blinded Me With Science,219000,new wave,electronic,dance,rock,alternative,soul,funk,disco,jazz,,,,,,,,
1983,24,Toto,Africa,296000,rock,ballad,soul,funk,alternative,new wave,jazz,metal,blues,electronic,,,,,,,
1983,25,Prince,Little Red Corvette,296000,funk,rock,dance,soul,r&b,new wave,alternative,electronic,jazz,disco,blues,hip-hop,metal,folk,reggae,,
1983,26,Pretenders,Back On The Chain Gang,320000,rock,new wave,alternative,,,,,,,,,,,,,,
1983,27,Joe Cocker and Jennifer Warnes,Up Where We Belong,233000,ballad,rock,new wave,blues,,,,,,,,,,,,,
1983,28,Styx,Mr. Roboto,328000,rock,electronic,new wave,dance,alternative,metal,blues,hip-hop,ballad,jazz,folk,country,,,,,
1983,29,Lionel Richie,You Are,300000,soul,r&b,rock,jazz,funk,disco,blues,dance,ballad,new wave,country,alternative,electronic,folk,,,
1983,30,After The Fire,Der Kommissar,339000,new wave,electronic,dance,rock,funk,hip-hop,alternative,metal,reggae,,,,,,,,
1983,31,Taco,Puttin' On The Ritz,205000,new wave,electronic,disco,dance,rock,soul,funk,,,,,,,,,,
1983,32,Marvin Gaye,Sexual Healing,611000,soul,funk,r&b,jazz,disco,dance,ballad,rock,blues,alternative,hip-hop,electronic,metal,,,,
1983,33,Human League,(Keep Feeling) Fascination,389000,new wave,electronic,rock,dance,,,,,,,,,,,,,
1983,34,Culture Club,Time (Clock Of The Heart),223000,new wave,rock,dance,electronic,soul,disco,alternative,reggae,,,,,,,,,
1983,35,Men Without Hats,The Safety Dance,272000,new wave,dance,electronic,rock,alternative,hip-hop,,,,,,,,,,,
1983,36,Toni Basil,Mickey,254000,new wave,dance,rock,electronic,alternative,reggae,hip-hop,metal,,,,,,,,,
1983,37,Phil Collins,You Can't Hurry Love,176000,rock,dance,alternative,new wave,soul,jazz,ballad,disco,electronic,blues,funk,metal,reggae,,,,
1983,38,Journey,Separate Ways,324000,rock,ballad,metal,alternative,jazz,new wave,hip-hop,funk,blues,reggae,,,,,,,
1983,39,Daryl Hall and John Oates,One On One,234000,soul,,,,,,,,,,,,,,,,
1983,40,Kenny Rogers and Sheena Easton,We've Got Tonight,229000,country,,,,,,,,,,,,,,,,
1983,41,Prince,1999,222000,funk,rock,dance,soul,r&b,new wave,disco,electronic,jazz,alternative,blues,hip-hop,metal,folk,reggae,,
1983,42,Stray Cats,Stray Cat Strut,194000,rock,new wave,blues,jazz,alternative,dance,country,folk,hip-hop,metal,electronic,,,,,,
1983,43,Billy Joel,Allentown,232000,rock,funk,folk,jazz,alternative,soul,country,ballad,dance,blues,hip-hop,,,,,,
1983,44,Stevie Nicks,Stand Back,297000,rock,electronic,folk,alternative,country,blues,new wave,,,,,,,,,,
1983,45,Billy Joel,Tell Her About It,230000,rock,folk,jazz,alternative,soul,country,ballad,dance,blues,hip-hop,,,,,,,
1983,46,Naked Eyes,Always Somethmg There To Remind Me,218000,new wave,electronic,rock,alternative,dance,,,,,,,,,,,,
1983,47,Lionel Richie,Truly,201000,soul,ballad,rock,r&b,dance,disco,funk,blues,new wave,country,alternative,jazz,electronic,folk,,,
1983,48,Don Henley,Dirty Laundry,337000,rock,ballad,country,dance,soul,new wave,r&b,,,,,,,,,,
1983,49,Michael Jackson and Paul McCartney,The Girl Is Mine,221000,,,,,,,,,,,,,,,,,
1983,50,Kajagoogoo,Too Shy,219000,new wave,electronic,dance,rock,alternative,disco,,,,,,,,,,,
1983,51,Adam Ant,Goody Two Shoes,210000,new wave,rock,alternative,dance,electronic,hip-hop,,,,,,,,,,,
1983,52,Clash,Rock The Casbah,223000,rock,alternative,metal,,,,,,,,,,,,,,
1983,53,Madness,Our House,203000,reggae,new wave,rock,alternative,dance,electronic,jazz,funk,,,,,,,,,
1983,54,Men At Work,Overkill,227000,new wave,rock,alternative,electronic,reggae,hip-hop,dance,folk,metal,blues,jazz,soul,,,,,
1983,55,Duran Duran,Is There Something I Should Know,250000,new wave,electronic,dance,rock,alternative,funk,disco,hip-hop,soul,reggae,metal,jazz,,,,,
1983,56,Laura Branigan,Gloria,290000,dance,disco,new wave,electronic,rock,alternative,,,,,,,,,,,
1983,57,Rick Springfield,Affair Of The Heart,273000,rock,new wave,alternative,,,,,,,,,,,,,,
1983,58,Tubes,She's A Beauty,238000,rock,new wave,,,,,,,,,,,,,,,
1983,59,Laura Branigan,Solitaire,245000,dance,new wave,disco,rock,electronic,alternative,,,,,,,,,,,
1983,60,Styx,Don't Let It End,142000,rock,electronic,ballad,metal,alternative,new wave,dance,blues,hip-hop,jazz,folk,country,,,,,
1983,61,Laura Branigan,How Am I Supposed To Live Without You,263000,ballad,disco,new wave,dance,rock,electronic,alternative,,,,,,,,,,
1983,62,David Bowie,China Girl,257000,rock,new wave,alternative,dance,soul,funk,electronic,folk,jazz,blues,metal,disco,hip-hop,,,,
1983,63,Kinks,Come Dancing,236000,rock,funk,jazz,soul,blues,,,,,,,,,,,,
1983,64,Naked Eyes,"Promises, Promises",231000,new wave,electronic,rock,dance,alternative,,,,,,,,,,,,
1983,65,Little River Band,The Other Guy,247000,rock,blues,country,folk,,,,,,,,,,,,,
1983,66,Air Supply,Making Love Out Of Nothing At All,342000,rock,ballad,alternative,disco,country,folk,dance,soul,electronic,funk,,,,,,,
1983,67,Daryl Hall and John Oates,Family Man,207000,soul,,,,,,,,,,,,,,,,
1983,68,Michael Jackson,Wanna Be Startin' Somethin',363000,dance,funk,soul,disco,rock,r&b,electronic,alternative,hip-hop,new wave,jazz,metal,ballad,,,,
1983,69,Toto,I Won't Hold You Back,286000,rock,ballad,funk,alternative,new wave,soul,jazz,metal,blues,electronic,,,,,,,
1983,70,Christopher Cross,All Right,242000,folk,rock,funk,soul,jazz,,,,,,,,,,,,
1983,71,Bryan Adams,Straight From The Heart,211000,rock,ballad,alternative,metal,folk,blues,dance,country,soul,funk,new wave,electronic,,,,,
1983,72,Kenny Loggins,Heart To Heart,319000,rock,electronic,soul,jazz,new wave,folk,country,metal,,,,,,,,,
1983,73,Lionel Richie,My Love,245000,soul,blues,jazz,rock,r&b,ballad,disco,funk,dance,new wave,country,alternative,electronic,folk,,,
1983,74,Elton John,I'm Still Standing,183000,rock,dance,soul,disco,alternative,ballad,blues,jazz,folk,country,r&b,new wave,,,,,
1983,75,Loverboy,Hot Girls In Love,239000,rock,metal,new wave,alternative,,,,,,,,,,,,,
1983,76,Men At Work,It's A Mistake,283000,new wave,rock,alternative,reggae,electronic,hip-hop,dance,folk,metal,blues,jazz,soul,,,,,
1983,77,Culture Club,I'll Tumble 4 Ya,156000,new wave,dance,soul,electronic,rock,funk,alternative,disco,reggae,,,,,,,,
1983,78,Debarge,All This Love,354000,soul,disco,r&b,ballad,jazz,dance,funk,,,,,,,,,,
1983,79,Sammy Hagar,Your Love Is Driving Me Crazy,210000,rock,metal,,,,,,,,,,,,,,,
1983,80,Dionne Warwick,Heartbreaker,255000,soul,rock,alternative,disco,jazz,funk,r&b,blues,,,,,,,,,
1983,81,Journey,Faithfully,267000,rock,ballad,metal,alternative,jazz,new wave,hip-hop,funk,blues,reggae,,,,,,,
1983,82,Joe Jackson,Steppin' Out,261000,new wave,rock,dance,electronic,jazz,r&b,soul,funk,alternative,reggae,folk,,,,,,
1983,83,Quarterflash,Take Me To Heart,212000,rock,new wave,country,alternative,hip-hop,folk,reggae,electronic,,,,,,,,,
1983,84,Stray Cats,(She's) Sexy + 17,210000,rock,alternative,new wave,blues,jazz,dance,country,folk,hip-hop,metal,electronic,,,,,,
1983,85,Champaign,Try Again,225000,soul,funk,ballad,r&b,,,,,,,,,,,,,
1983,86,Shalamar,Dead Giveaway,211000,dance,soul,disco,new wave,funk,r&b,jazz,rock,electronic,,,,,,,,
1983,87,Jackson Browne,Lawyers In Love,258000,rock,folk,country,blues,alternative,r&b,,,,,,,,,,,
1983,88,Moving Pictures,What About Me,287000,rock,,,,,,,,,,,,,,,,
1983,89,Michael Jackson,Human Nature,246000,soul,r&b,dance,rock,funk,ballad,disco,hip-hop,electronic,alternative,new wave,jazz,metal,,,,
1983,90,Def Leppard,Photograph,249000,rock,metal,alternative,dance,,,,,,,,,,,,,
1983,91,Musical Youth,Pass The Dutchie,204000,reggae,new wave,soul,alternative,rock,dance,electronic,funk,blues,jazz,metal,,,,,,
1983,92,Spandau Ballet,TRUE,334000,new wave,ballad,rock,electronic,disco,funk,dance,alternative,jazz,soul,,,,,,,
1983,93,Frank Stallone,Far From Over,234000,rock,disco,metal,jazz,alternative,new wave,,,,,,,,,,,
1983,94,Eric Clapton,I've Got A Rock 'N' Roll Heart,193000,rock,blues,alternative,folk,soul,jazz,r&b,metal,reggae,funk,hip-hop,electronic,,,,,
1983,95,Stephen Bishop,It Might Be You,254000,rock,ballad,jazz,blues,folk,,,,,,,,,,,,
1983,96,Peabo Bryson and Roberta Flack,Tonight I Celebrate My Love,211000,soul,,,,,,,,,,,,,,,,
1983,97,Tom Petty and The Heartbreakers,You Got Lucky,218000,rock,alternative,folk,dance,electronic,blues,country,jazz,metal,,,,,,,,
1983,98,Asia,Don't Cry,296000,rock,alternative,new wave,metal,hip-hop,,,,,,,,,,,,
1983,99,Joe Jackson,Breaking Us In Two,287000,rock,new wave,alternative,jazz,reggae,folk,electronic,,,,,,,,,,
1983,100,"Earth, Wind and Fire",Fall In Love With Me,324000,funk,soul,disco,rock,dance,jazz,hip-hop,folk,r&b,electronic,metal,alternative,country,reggae,,,
1984,1,Prince,When Doves Cry,355000,funk,rock,soul,dance,r&b,alternative,electronic,jazz,new wave,disco,blues,hip-hop,metal,folk,reggae,,
1984,2,Tina Turner,What's Love Got To Do With It,227000,soul,rock,dance,ballad,disco,r&b,blues,funk,jazz,alternative,metal,folk,country,new wave,electronic,,
1984,3,Paul McCartney and Michael Jackson,Say Say Say,0,,,,,,,,,,,,,,,,,
1984,4,Kenny Loggins,Footloose,227000,rock,dance,disco,new wave,electronic,soul,folk,country,jazz,metal,,,,,,,
1984,5,Phil Collins,Against All Odds (Take A Look At Me Now),205000,rock,ballad,alternative,new wave,soul,jazz,dance,disco,electronic,blues,funk,metal,reggae,,,,
1984,6,Van Halen,Jump,242000,rock,metal,electronic,alternative,dance,blues,jazz,,,,,,,,,,
1984,7,Lionel Richie,Hello,268000,soul,ballad,rock,r&b,disco,funk,blues,dance,new wave,country,alternative,jazz,electronic,folk,,,
1984,8,Yes,Owner Of A Lonely Heart,348000,rock,electronic,new wave,funk,alternative,jazz,blues,folk,metal,reggae,hip-hop,,,,,,
